,Supplier.Name,lat,long,Total.Population.Served,liters.2014.2015,liters.2014.2015.capita,Month,Year,Conservation.Standard.2015,SPEI_3YEARS,SPI_3YEARS
2794,Lakewood,33.789842,-118.1947262,59081,592095290.265433,10021.7547141286,Feb,15,20%,-2.486778171,-1.813006201
2795,Lakewood,33.789842,-118.1947262,59081,713815142.028678,12081.9746116125,Apr,15,20%,-2.486778171,-1.813006201
2796,Lakewood,33.789842,-118.1947262,59081,729097964.924367,12340.6503770141,Mar,15,20%,-2.486778171,-1.813006201
2797,Lakewood,33.789842,-118.1947262,59081,844465392.320155,14293.3496779025,Sep,14,20%,-2.486778171,-1.813006201
2798,Lakewood,33.789842,-118.1947262,59081,569275901.760974,9635.51567781476,Dec,14,20%,-2.486778171,-1.813006201
2799,Lakewood,33.789842,-118.1947262,59081,707277695.592265,11971.322347155,Nov,14,20%,-2.486778171,-1.813006201
2800,Lakewood,33.789842,-118.1947262,59081,797543795.633148,13499.1587080982,Oct,14,20%,-2.486778171,-1.813006201
2801,Lakewood,33.789842,-118.1947262,59081,632257414.033281,10701.535418041,Jan,15,20%,-2.486778171,-1.813006201
2802,Lakewood,33.789842,-118.1947262,59081,688676810.259982,11656.4853380949,May,15,20%,-2.486778171,-1.813006201
2803,Lakewood,33.789842,-118.1947262,59081,916833690.890783,15518.2493676611,Aug,14,20%,-2.486778171,-1.813006201
2804,Lakewood,33.789842,-118.1947262,59081,969392293.278621,16407.8518183277,Jun,14,20%,-2.486778171,-1.813006201
2805,Lakewood,33.789842,-118.1947262,59081,700098839.316809,11849.8136341093,Jun,15,20%,-2.486778171,-1.813006201
2806,Lakewood,33.789842,-118.1947262,59081,750067132.739276,12695.5727347079,Aug,15,20%,-2.486778171,-1.813006201
2807,Lakewood,33.789842,-118.1947262,59081,716528799.040019,12127.9057402552,Jul,15,20%,-2.486778171,-1.813006201
2808,Lakewood,33.789842,-118.1947262,59081,998773797.828687,16905.160674814,Jul,14,20%,-2.486778171,-1.813006201
2809,Lamont,36.778261,-119.4179324,20009,425063973.471829,21243.6390360252,Aug,15,28%,-2.515306782,-2.230197237
2810,Lamont,36.778261,-119.4179324,20009,429621610.163076,21471.4183698873,Jul,15,28%,-2.515306782,-2.230197237
2811,Lamont,36.778261,-119.4179324,20009,402502914.767651,20116.0934963092,Jun,15,28%,-2.515306782,-2.230197237
2812,Lamont,36.778261,-119.4179324,20009,353557530.699696,17669.9250687039,May,15,28%,-2.515306782,-2.230197237
2813,Lamont,36.778261,-119.4179324,20009,354587162.909014,17721.3835228654,Apr,15,28%,-2.515306782,-2.230197237
2814,Lamont,36.778261,-119.4179324,20009,308128794.876066,15399.5099643193,Mar,15,28%,-2.515306782,-2.230197237
2815,Lamont,36.778261,-119.4179324,19057,231826234.423027,12164.8861008043,Feb,15,28%,-2.515306782,-2.230197237
2816,Lamont,36.778261,-119.4179324,19057,238655118.634829,12523.2260395041,Jan,15,28%,-2.515306782,-2.230197237
2817,Lamont,36.778261,-119.4179324,19037,257173356.752419,13509.1325709103,Dec,14,28%,-2.515306782,-2.230197237
2818,Lamont,36.778261,-119.4179324,19988,303052556.667626,15161.7248683023,Nov,14,28%,-2.515306782,-2.230197237
2819,Lamont,36.778261,-119.4179324,19988,393857032.539406,19704.6744316293,Oct,14,28%,-2.515306782,-2.230197237
2820,Lamont,36.778261,-119.4179324,19988,439054858.198446,21965.9224634004,Sep,14,28%,-2.515306782,-2.230197237
2821,Lamont,36.778261,-119.4179324,19988,500071922.838151,25018.6073062913,Aug,14,28%,-2.515306782,-2.230197237
2822,Lamont,36.778261,-119.4179324,19988,560755871.174841,28054.6263345428,Jul,14,28%,-2.515306782,-2.230197237
2823,Lamont,36.778261,-119.4179324,19988,538645276.56224,26948.4328878447,Jun,14,28%,-2.515306782,-2.230197237
2824,Las Virgenes,36.778261,-119.4179324,75384,1239647861.999,16444.442613804,Dec,14,36%,-2.515306782,-2.230197237
2825,Las Virgenes,36.778261,-119.4179324,75384,1874890298.74476,24871.1967890369,May,15,36%,-2.515306782,-2.230197237
2826,Las Virgenes,36.778261,-119.4179324,75384,2135154675.74156,28323.7116064624,Jul,15,36%,-2.515306782,-2.230197237
2827,Las Virgenes,36.778261,-119.4179324,75384,1387665517.16306,18407.9581497806,Jan,15,36%,-2.515306782,-2.230197237
2828,Las Virgenes,36.778261,-119.4179324,75384,3215683558.4392,42657.3750190916,Sep,14,36%,-2.515306782,-2.230197237
2829,Las Virgenes,36.778261,-119.4179324,75384,2426256064.23088,32185.2921605497,Aug,15,36%,-2.515306782,-2.230197237
2830,Las Virgenes,36.778261,-119.4179324,75384,1842819806.79254,24445.7684229086,Nov,14,36%,-2.515306782,-2.230197237
2831,Las Virgenes,36.778261,-119.4179324,75384,1969868294.1417,26131.1192579552,Jun,15,36%,-2.515306782,-2.230197237
2832,Las Virgenes,36.778261,-119.4179324,75384,1561586261.98083,20715.0889045531,Feb,15,36%,-2.515306782,-2.230197237
2833,Las Virgenes,36.778261,-119.4179324,75384,1947665645.86709,25836.5919275587,Apr,15,36%,-2.515306782,-2.230197237
2834,Las Virgenes,36.778261,-119.4179324,75384,2996124036.61251,39744.8269740596,Jun,14,36%,-2.515306782,-2.230197237
2835,Las Virgenes,36.778261,-119.4179324,75384,2460793517.10249,32643.4457856109,Oct,14,36%,-2.515306782,-2.230197237
2836,Las Virgenes,36.778261,-119.4179324,75384,3268723218.20632,43360.9680861498,Aug,14,36%,-2.515306782,-2.230197237
2837,Las Virgenes,36.778261,-119.4179324,75384,1699736073.46729,22547.7034047979,Mar,15,36%,-2.515306782,-2.230197237
2838,Las Virgenes,36.778261,-119.4179324,75384,3293392827.40033,43688.2206754793,Jul,14,36%,-2.515306782,-2.230197237
2839,Lathrop,37.7103474,-122.3981486,19831,452811047.34794,22833.4954035571,Aug,15,20%,-1.993166457,-1.311131546
2840,Lathrop,37.7103474,-122.3981486,19831,461820329.179474,23287.7983550741,Jul,15,20%,-1.993166457,-1.311131546
2841,Lathrop,37.7103474,-122.3981486,19831,439827082.355435,22178.7646793119,Jun,15,20%,-1.993166457,-1.311131546
2842,Lathrop,37.7103474,-122.3981486,19831,405152703.541632,20430.2709667506,May,15,20%,-1.993166457,-1.311131546
2843,Lathrop,37.7103474,-122.3981486,19831,350453492.421604,17672.0030468259,Apr,15,20%,-1.993166457,-1.311131546
2844,Lathrop,37.7103474,-122.3981486,19831,344321124.116106,17362.7716260454,Mar,15,20%,-1.993166457,-1.311131546
2845,Lathrop,37.7103474,-122.3981486,19831,239919446.421271,12098.2021290541,Dec,14,20%,-1.993166457,-1.311131546
2846,Lathrop,37.7103474,-122.3981486,19831,297987674.696788,15026.356446815,Nov,14,20%,-1.993166457,-1.311131546
2847,Lathrop,37.7103474,-122.3981486,19831,230607331.586996,11628.6284900911,Feb,15,20%,-1.993166457,-1.311131546
2848,Lathrop,37.7103474,-122.3981486,19831,235111972.502763,11855.7799658496,Jan,15,20%,-1.993166457,-1.311131546
2849,Lathrop,37.7103474,-122.3981486,19831,565616340.868828,28521.8264771735,Aug,14,20%,-1.993166457,-1.311131546
2850,Lathrop,37.7103474,-122.3981486,19831,631936768.469028,31866.1070278366,Jul,14,20%,-1.993166457,-1.311131546
2851,Lathrop,37.7103474,-122.3981486,19831,449214905.440395,22652.1559901364,Oct,14,20%,-1.993166457,-1.311131546
2852,Lathrop,37.7103474,-122.3981486,19831,481920869.736384,24301.390234299,Sep,14,20%,-1.993166457,-1.311131546
2853,Lathrop,37.7103474,-122.3981486,19831,618877095.225838,31207.55863173,Jun,14,20%,-1.993166457,-1.311131546
2854,Lee Lake,33.7952359,-117.49514,15543,326176157.957694,20985.405517448,Apr,15,32%,-2.222758901,-1.382062309
2855,Lee Lake,33.7952359,-117.49514,15543,255111457.686659,16413.2701336073,Mar,15,32%,-2.222758901,-1.382062309
2856,Lee Lake,33.7952359,-117.49514,15543,265089623.427161,17055.2418083485,Aug,15,32%,-2.222758901,-1.382062309
2857,Lee Lake,33.7952359,-117.49514,15543,306395378.768378,19712.7567888038,Jul,15,32%,-2.222758901,-1.382062309
2858,Lee Lake,33.7952359,-117.49514,15543,285980346.138122,18399.301688099,Jun,15,32%,-2.222758901,-1.382062309
2859,Lee Lake,33.7952359,-117.49514,15543,274512817.406841,17661.5079075366,May,15,32%,-2.222758901,-1.382062309
2860,Lee Lake,33.7952359,-117.49514,15543,228815423.28483,14721.4452348214,Feb,15,32%,-2.222758901,-1.382062309
2861,Lee Lake,33.7952359,-117.49514,15543,177896764.229366,11445.4586778206,Jan,15,32%,-2.222758901,-1.382062309
2862,Lee Lake,33.7952359,-117.49514,13168,176498008.873007,13403.5547443049,Dec,14,32%,-2.222758901,-1.382062309
2863,Lee Lake,33.7952359,-117.49514,15543,291711279.015187,18768.0164070763,Nov,14,32%,-2.222758901,-1.382062309
2864,Lee Lake,33.7952359,-117.49514,15543,362846766.500613,23344.706073513,Oct,14,32%,-2.222758901,-1.382062309
2865,Lee Lake,33.7952359,-117.49514,15543,415523779.96154,26733.8210102001,Sep,14,32%,-2.222758901,-1.382062309
2866,Lee Lake,33.7952359,-117.49514,15543,373643232.439471,24039.3252550647,Aug,14,32%,-2.222758901,-1.382062309
2867,Lee Lake,33.7952359,-117.49514,15543,381132519.721999,24521.1683537283,Jul,14,32%,-2.222758901,-1.382062309
2868,Lee Lake,33.7952359,-117.49514,15543,368198279.908544,23689.0098377755,Jun,14,32%,-2.222758901,-1.382062309
2869,Lemoore,37.7874848,-122.295318,25281,1004008751.87378,39713.9651071468,Jun,14,32%,-2.084050942,-1.352326283
2870,Lemoore,37.7874848,-122.295318,25281,903180503.611284,35725.663684636,Jul,15,32%,-2.084050942,-1.352326283
2871,Lemoore,37.7874848,-122.295318,25281,832972457.338401,32948.5565182707,Jun,15,32%,-2.084050942,-1.352326283
2872,Lemoore,37.7874848,-122.295318,25281,766935935.67827,30336.4556654511,May,15,32%,-2.084050942,-1.352326283
2873,Lemoore,37.7874848,-122.295318,25281,692756991.656951,27402.2780608738,Apr,15,32%,-2.084050942,-1.352326283
2874,Lemoore,37.7874848,-122.295318,25281,463459412.806808,18332.3212217399,Feb,15,32%,-2.084050942,-1.352326283
2875,Lemoore,37.7874848,-122.295318,25281,505609981.37577,19999.6037093379,Jan,15,32%,-2.084050942,-1.352326283
2876,Lemoore,37.7874848,-122.295318,25281,501302181.911785,19829.2069899049,Dec,14,32%,-2.084050942,-1.352326283
2877,Lemoore,37.7874848,-122.295318,25281,603266053.934558,23862.4284614753,Nov,14,32%,-2.084050942,-1.352326283
2878,Lemoore,37.7874848,-122.295318,25281,779166603.576458,30820.2445938237,Oct,14,32%,-2.084050942,-1.352326283
2879,Lemoore,37.7874848,-122.295318,25281,859773178.080947,34008.6696760788,Sep,14,32%,-2.084050942,-1.352326283
2880,Lemoore,37.7874848,-122.295318,25281,972991081.568069,38487.0488338305,Aug,14,32%,-2.084050942,-1.352326283
2881,Lemoore,37.7874848,-122.295318,25281,1061153339.49094,41974.3419758292,Jul,14,32%,-2.084050942,-1.352326283
2882,Lemoore,37.7874848,-122.295318,25281,903994367.306149,35757.8563864621,Aug,15,32%,-2.084050942,-1.352326283
2883,Lemoore,37.7874848,-122.295318,25281,613634298.86589,24272.5485093901,Mar,15,32%,-2.084050942,-1.352326283
2884,Lincoln,37.7661463,-122.4602632,45837,1107040110.23121,24151.6702714229,Jul,15,32%,-1.886002931,-1.311884885
2885,Lincoln,37.7661463,-122.4602632,45206,1159471859.24322,25648.6275990625,Sep,14,32%,-1.886002931,-1.311884885
2886,Lincoln,37.7661463,-122.4602632,45873,887300698.030071,19342.5478610527,May,15,32%,-1.886002931,-1.311884885
2887,Lincoln,37.7661463,-122.4602632,45873,959874627.136865,20924.6098388347,Jun,15,32%,-1.886002931,-1.311884885
2888,Lincoln,37.7661463,-122.4602632,45206,1559968505.36772,34507.9968448373,Jul,14,32%,-1.886002931,-1.311884885
2889,Lincoln,37.7661463,-122.4602632,45206,973229562.557728,21528.7696889291,Oct,14,32%,-1.886002931,-1.311884885
2890,Lincoln,37.7661463,-122.4602632,45206,454249504.110958,10048.4339271548,Feb,15,32%,-1.886002931,-1.311884885
2891,Lincoln,37.7661463,-122.4602632,45837,1122575443.27181,24490.5958782601,Aug,15,32%,-1.886002931,-1.311884885
2892,Lincoln,37.7661463,-122.4602632,45206,1392653271.35351,30806.8236816686,Aug,14,32%,-1.886002931,-1.311884885
2893,Lincoln,37.7661463,-122.4602632,45206,603394757.960723,13347.6697332372,Nov,14,32%,-1.886002931,-1.311884885
2894,Lincoln,37.7661463,-122.4602632,45206,696137365.050043,15399.2249933647,Mar,15,32%,-1.886002931,-1.311884885
2895,Lincoln,37.7661463,-122.4602632,45206,492482170.706964,10894.1771160236,Jan,15,32%,-1.886002931,-1.311884885
2896,Lincoln,37.7661463,-122.4602632,45206,753675635.570764,16672.0266241376,Apr,15,32%,-1.886002931,-1.311884885
2897,Lincoln,37.7661463,-122.4602632,45206,1456626743.18247,32221.9781264096,Jun,14,32%,-1.886002931,-1.311884885
2898,Lincoln,37.7661463,-122.4602632,45206,440243477.734203,9738.60721440082,Dec,14,32%,-1.886002931,-1.311884885
2899,Lincoln Avenue,36.778261,-119.4179324,16126,207052029.965326,12839.6397101157,Jun,15,28%,-2.515306782,-2.230197237
2900,Lincoln Avenue,36.778261,-119.4179324,16126,188734845.138773,11703.7607056166,Mar,15,28%,-2.515306782,-2.230197237
2901,Lincoln Avenue,36.778261,-119.4179324,16126,159686380.312826,9902.4172338352,Feb,15,28%,-2.515306782,-2.230197237
2902,Lincoln Avenue,36.778261,-119.4179324,16126,189696959.89734,11763.423037166,May,15,28%,-2.515306782,-2.230197237
2903,Lincoln Avenue,36.778261,-119.4179324,16126,199934847.712854,12398.2914369871,Apr,15,28%,-2.515306782,-2.230197237
2904,Lincoln Avenue,36.778261,-119.4179324,16126,201538372.310464,12497.7286562362,Nov,14,28%,-2.515306782,-2.230197237
2905,Lincoln Avenue,36.778261,-119.4179324,16126,261571866.284088,16220.5051645844,Oct,14,28%,-2.515306782,-2.230197237
2906,Lincoln Avenue,36.778261,-119.4179324,16126,159007966.059991,9860.34764107598,Jan,15,28%,-2.515306782,-2.230197237
2907,Lincoln Avenue,36.778261,-119.4179324,16126,135855537.831413,8424.62717545658,Dec,14,28%,-2.515306782,-2.230197237
2908,Lincoln Avenue,36.778261,-119.4179324,16126,281628258.558818,17464.2353068844,Sep,14,28%,-2.515306782,-2.230197237
2909,Lincoln Avenue,36.778261,-119.4179324,16126,235903137.91772,14628.7447549126,Aug,15,28%,-2.515306782,-2.230197237
2910,Lincoln Avenue,36.778261,-119.4179324,16126,221335733.688657,13725.395863119,Jul,15,28%,-2.515306782,-2.230197237
2911,Lincoln Avenue,36.778261,-119.4179324,16126,314044125.039747,19474.3969390889,Jul,14,28%,-2.515306782,-2.230197237
2912,Lincoln Avenue,36.778261,-119.4179324,16126,307753374.695274,19084.2970789578,Jun,14,28%,-2.515306782,-2.230197237
2913,Lincoln Avenue,36.778261,-119.4179324,16126,289867908.029617,17975.1896334873,Aug,14,28%,-2.515306782,-2.230197237
2914,Linda,33.8931515,-117.7546316,18808,368843026.513029,19610.964829489,Jul,15,32%,-2.363619585,-1.789670491
2915,Linda,33.8931515,-117.7546316,18808,353481822.44901,18794.227054924,Jun,15,32%,-2.363619585,-1.789670491
2916,Linda,33.8931515,-117.7546316,18808,286756355.707645,15246.5097675268,Mar,15,32%,-2.363619585,-1.789670491
2917,Linda,33.8931515,-117.7546316,18808,201788985.96369,10728.8912145731,Feb,15,32%,-2.363619585,-1.789670491
2918,Linda,33.8931515,-117.7546316,18808,296605999.121784,15770.2041217452,Apr,15,32%,-2.363619585,-1.789670491
2919,Linda,33.8931515,-117.7546316,18808,248323062.247324,13203.0552024311,Nov,14,32%,-2.363619585,-1.789670491
2920,Linda,33.8931515,-117.7546316,18808,513127810.668807,27282.4229407064,Aug,14,32%,-2.363619585,-1.789670491
2921,Linda,33.8931515,-117.7546316,18808,216854927.850037,11529.9302344767,Jan,15,32%,-2.363619585,-1.789670491
2922,Linda,33.8931515,-117.7546316,18808,219088321.245249,11648.6772248644,Dec,14,32%,-2.363619585,-1.789670491
2923,Linda,33.8931515,-117.7546316,18808,369778023.408991,19660.6775525835,Aug,15,32%,-2.363619585,-1.789670491
2924,Linda,33.8931515,-117.7546316,18808,574636978.937965,30552.7955624184,Jul,14,32%,-2.363619585,-1.789670491
2925,Linda,33.8931515,-117.7546316,18808,549717608.224944,29227.860922211,Jun,14,32%,-2.363619585,-1.789670491
2926,Linda,33.8931515,-117.7546316,18808,337787502.081977,17959.7778648435,May,15,32%,-2.363619585,-1.789670491
2927,Linda,33.8931515,-117.7546316,18808,359784534.31855,19129.3350871198,Oct,14,32%,-2.363619585,-1.789670491
2928,Linda,33.8931515,-117.7546316,18808,447980860.954227,23818.6336109223,Sep,14,32%,-2.363619585,-1.789670491
2929,Livermore ,36.778261,-119.4179324,27033,292169495.631634,10807.8827962725,Dec,14,20%,-2.515306782,-2.230197237
2930,Livermore ,36.778261,-119.4179324,27033,405803794.497524,15011.4228719537,Nov,14,20%,-2.515306782,-2.230197237
2931,Livermore ,36.778261,-119.4179324,27033,634181518.101843,23459.5316132816,Aug,15,20%,-2.515306782,-2.230197237
2932,Livermore ,36.778261,-119.4179324,27033,612877216.359039,22671.4466155824,Jul,15,20%,-2.515306782,-2.230197237
2933,Livermore ,36.778261,-119.4179324,27033,450149902.336357,16651.8663239876,Apr,15,20%,-2.515306782,-2.230197237
2934,Livermore ,36.778261,-119.4179324,27033,426426721.984162,15774.302592541,Mar,15,20%,-2.515306782,-2.230197237
2935,Livermore ,36.778261,-119.4179324,27033,565128022.651909,20905.1168073062,Oct,14,20%,-2.515306782,-2.230197237
2936,Livermore ,36.778261,-119.4179324,27033,499488969.307875,18477.0084455249,May,15,20%,-2.515306782,-2.230197237
2937,Livermore ,36.778261,-119.4179324,31994,665221900.882758,20792.0829181333,Jun,14,20%,-2.515306782,-2.230197237
2938,Livermore ,36.778261,-119.4179324,27033,621772935.814545,23000.5155112102,Sep,14,20%,-2.515306782,-2.230197237
2939,Livermore ,36.778261,-119.4179324,27033,550395197.068577,20360.1227044197,Jun,15,20%,-2.515306782,-2.230197237
2940,Livermore ,36.778261,-119.4179324,27033,325685538.209954,12047.7023715442,Jan,15,20%,-2.515306782,-2.230197237
2941,Livermore ,36.778261,-119.4179324,27033,315075026.876429,11655.2001951847,Feb,15,20%,-2.515306782,-2.230197237
2942,Livermore ,36.778261,-119.4179324,31994,687843526.187484,21499.1412823493,Jul,14,20%,-2.515306782,-2.230197237
2943,Livermore ,36.778261,-119.4179324,31994,661955089.865694,20689.9759287896,Aug,14,20%,-2.515306782,-2.230197237
2944,Livingston,37.386883,-120.723533,14898,787521009.039565,52860.8544126436,Aug,15,32%,-2.353052961,-1.872318864
2945,Livingston,37.386883,-120.723533,14898,889708220.401859,59719.9772051188,Jul,15,32%,-2.353052961,-1.872318864
2946,Livingston,37.386883,-120.723533,14898,832400860.045728,55873.3293090165,Jun,15,32%,-2.353052961,-1.872318864
2947,Livingston,37.386883,-120.723533,14898,752801205.275351,50530.3534216238,May,15,32%,-2.353052961,-1.872318864
2948,Livingston,37.386883,-120.723533,14898,761719637.206063,51128.9862535953,Apr,15,32%,-2.353052961,-1.872318864
2949,Livingston,37.386883,-120.723533,14898,742451887.40669,49835.6750843529,Mar,15,32%,-2.353052961,-1.872318864
2950,Livingston,37.386883,-120.723533,14894,586012143.60341,39345.5179000544,Feb,15,32%,-2.353052961,-1.872318864
2951,Livingston,37.386883,-120.723533,14894,627681964.780522,42143.2768081457,Jan,15,32%,-2.353052961,-1.872318864
2952,Livingston,37.386883,-120.723533,14894,560449252.759566,37629.1965059464,Dec,14,32%,-2.353052961,-1.872318864
2953,Livingston,37.386883,-120.723533,14894,597958905.561528,40147.6370056082,Nov,14,32%,-2.353052961,-1.872318864
2954,Livingston,37.386883,-120.723533,14894,809730024.378057,54366.1893633716,Oct,14,32%,-2.353052961,-1.872318864
2955,Livingston,37.386883,-120.723533,14894,811626516.05772,54493.5219590251,Sep,14,32%,-2.353052961,-1.872318864
2956,Livingston,37.386883,-120.723533,14894,976821919.052738,65584.92809539,Aug,14,32%,-2.353052961,-1.872318864
2957,Livingston,37.386883,-120.723533,14894,960544645.155429,64492.0535219168,Jul,14,32%,-2.353052961,-1.872318864
2958,Livingston,37.386883,-120.723533,14898,922713232.288055,61935.3760429625,Jun,14,32%,-2.353052961,-1.872318864
2959,Lodi ,36.778261,-119.4179324,63651,2082355435.09532,32715.2037689167,Sep,14,32%,-2.515306782,-2.230197237
2960,Lodi ,36.778261,-119.4179324,63651,2393592053.66201,37604.9402784247,Aug,14,32%,-2.515306782,-2.230197237
2961,Lodi ,36.778261,-119.4179324,63651,2730418060.96028,42896.7032876197,Jul,14,32%,-2.515306782,-2.230197237
2962,Lodi ,36.778261,-119.4179324,63651,1774601396.06014,27880.1809250466,Jul,15,32%,-2.515306782,-2.230197237
2963,Lodi ,36.778261,-119.4179324,63651,1564511000.40882,24579.5195740652,Jun,15,32%,-2.515306782,-2.230197237
2964,Lodi ,36.778261,-119.4179324,63651,1429371772.93581,22456.3914618123,May,15,32%,-2.515306782,-2.230197237
2965,Lodi ,36.778261,-119.4179324,63651,1770437442.27246,27814.7624117839,Aug,15,32%,-2.515306782,-2.230197237
2966,Lodi ,36.778261,-119.4179324,63651,727556289.084384,11430.3984082636,Feb,15,32%,-2.515306782,-2.230197237
